0,0
0.5,0.625193977595727
1,0.845211574568791
1.5,0.90304519741213
2,1.00323902886462
2.5,1.0515484050264
3,1.09143921852952
3.5,1.1345448651715
4,1.17303035634986
4.5,1.21292457775063
5,1.24989398220687
5.5,1.28655776874124
6,1.32551280776751
6.5,1.36330660278601
7,1.39982502187227
0.5,1.42890678424528
1,1.72217609250546
1.5,1.89671056196824
2,2.07504242720677
2.5,2.25824663279297
3,2.34405739591967
3.5,3.18979266347687
4,3.72603031391805
4.5,4.30603613994617
